,ID,Score,Program
7462,KUCAT_2019_3724,579,ce
7463,KUCAT_2019_3725,389,civil
7464,KUCAT_2019_3726,630,arch
7465,KUCAT_2019_3727,369,pharma
7466,KUCAT_2019_3728,682,civil
7467,KUCAT_2019_3729,0,civil
7468,KUCAT_2019_3730,525,cs
7469,KUCAT_2019_3731,344,civil
7470,KUCAT_2019_3732,422,pharma
7471,KUCAT_2019_3733,501,pharma
7472,KUCAT_2019_3734,311,bio
7473,KUCAT_2019_3735,614,pharma
7474,KUCAT_2019_3736,710,ce
7475,KUCAT_2019_3737,661,ce
7476,KUCAT_2019_3738,952,civil
7477,KUCAT_2019_3739,744,arch
7478,KUCAT_2019_3740,569,ce
7479,KUCAT_2019_3741,798,civil
7480,KUCAT_2019_3742,771,communication
7481,KUCAT_2019_3743,856,ce
7482,KUCAT_2019_3744,682,ce
7483,KUCAT_2019_3745,512,pharma
7484,KUCAT_2019_3746,531,ce
7485,KUCAT_2019_3747,547,pharma
7486,KUCAT_2019_3748,589,chem
7487,KUCAT_2019_3749,704,power
7488,KUCAT_2019_3750,609,ce
7489,KUCAT_2019_3751,585,pharma
7490,KUCAT_2019_3752,548,arch
7491,KUCAT_2019_3753,648,bio
7492,KUCAT_2019_3754,536,civil
7493,KUCAT_2019_3755,737,geo
7494,KUCAT_2019_3756,327,envs
7495,KUCAT_2019_3757,815,civil
7496,KUCAT_2019_3758,810,ce
7497,KUCAT_2019_3759,757,chem
7498,KUCAT_2019_3760,677,ce
7499,KUCAT_2019_3761,790,chem
7500,KUCAT_2019_3762,853,civil
7501,KUCAT_2019_3763,717,power
7502,KUCAT_2019_3764,673,civil
7503,KUCAT_2019_3765,632,pharma
7504,KUCAT_2019_3766,929,geo
7505,KUCAT_2019_3767,865,ce
7506,KUCAT_2019_3768,1024,pharma
7507,KUCAT_2019_3769,828,ce
7508,KUCAT_2019_3770,482,civil
7509,KUCAT_2019_3771,726,ce
7510,KUCAT_2019_3772,557,cs
7511,KUCAT_2019_3773,751,auto
7512,KUCAT_2019_3774,726,communication
7513,KUCAT_2019_3775,986,ce
7514,KUCAT_2019_3776,602,pharma
7515,KUCAT_2019_3777,559,pharma
7516,KUCAT_2019_3778,434,pharma
7517,KUCAT_2019_3779,493,pharma
7518,KUCAT_2019_3780,1211,ce
7519,KUCAT_2019_3781,1102,civil
7520,KUCAT_2019_3782,984,ce
7521,KUCAT_2019_3783,797,ce
7522,KUCAT_2019_3740,569,ce
7523,KUCAT_2019_3741,798,civil
7524,KUCAT_2019_3742,771,communication
7525,KUCAT_2019_3743,856,ce
7526,KUCAT_2019_3744,682,ce
7527,KUCAT_2019_3745,512,pharma
7528,KUCAT_2019_3746,531,ce
7529,KUCAT_2019_3747,547,pharma
7530,KUCAT_2019_3748,589,chem
7531,KUCAT_2019_3749,704,power
7532,KUCAT_2019_3750,609,ce
7533,KUCAT_2019_3751,585,pharma
7534,KUCAT_2019_3752,548,arch
7535,KUCAT_2019_3753,648,bio
7536,KUCAT_2019_3754,536,civil
7537,KUCAT_2019_3755,737,geo
7538,KUCAT_2019_3756,327,envs
7539,KUCAT_2019_3757,815,civil
7540,KUCAT_2019_3758,810,ce
7541,KUCAT_2019_3759,757,chem
7542,KUCAT_2019_3760,677,ce
7543,KUCAT_2019_3761,790,chem
7544,KUCAT_2019_3762,853,civil
7545,KUCAT_2019_3763,717,power
7546,KUCAT_2019_3764,673,civil
7547,KUCAT_2019_3765,632,pharma
7548,KUCAT_2019_3766,929,geo
7549,KUCAT_2019_3767,865,ce
7550,KUCAT_2019_3768,1024,pharma
7551,KUCAT_2019_3769,828,ce
7552,KUCAT_2019_3770,482,civil
7553,KUCAT_2019_3771,726,ce
7554,KUCAT_2019_3772,557,cs
7555,KUCAT_2019_3773,751,auto
7556,KUCAT_2019_3774,726,communication
7557,KUCAT_2019_3775,986,ce
7558,KUCAT_2019_3776,602,pharma
7559,KUCAT_2019_3777,559,pharma
7560,KUCAT_2019_3778,434,pharma
7561,KUCAT_2019_3779,493,pharma
7562,KUCAT_2019_3780,1211,ce
7563,KUCAT_2019_3781,1102,civil
7564,KUCAT_2019_3782,984,ce
7565,KUCAT_2019_3783,797,ce
7566,KUCAT_2019_3784,730,civil
7567,KUCAT_2019_3785,938,ce
7568,KUCAT_2019_3786,465,pharma
7569,KUCAT_2019_3787,671,ce
7570,KUCAT_2019_3788,679,pharma
7571,KUCAT_2019_3789,738,civil
7572,KUCAT_2019_3790,531,ce
7573,KUCAT_2019_3791,782,bio
7574,KUCAT_2019_3792,706,civil
7575,KUCAT_2019_3793,0,civil
7576,KUCAT_2019_3794,0,cs
7577,KUCAT_2019_3795,652,civil
7578,KUCAT_2019_3796,392,ce
7579,KUCAT_2019_3797,793,civil
7580,KUCAT_2019_3798,387,civil
7581,KUCAT_2019_3799,503,civil
7582,KUCAT_2019_3800,646,auto
7583,KUCAT_2019_3801,526,arch
7584,KUCAT_2019_3802,836,ce
7585,KUCAT_2019_3803,372,pharma
7586,KUCAT_2019_3804,797,arch
7587,KUCAT_2019_3805,806,ce
7588,KUCAT_2019_3806,639,communication
7589,KUCAT_2019_3807,618,cs
7590,KUCAT_2019_3808,571,pharma
7591,KUCAT_2019_3809,836,ce
7592,KUCAT_2019_3810,683,civil
7593,KUCAT_2019_3811,495,geo
7594,KUCAT_2019_3812,608,civil
7595,KUCAT_2019_3813,360,civil
7596,KUCAT_2019_3814,373,civil
7597,KUCAT_2019_3815,708,civil
7598,KUCAT_2019_3816,982,civil
7599,KUCAT_2019_3817,798,ce
7600,KUCAT_2019_3818,594,pharma
7601,KUCAT_2019_3819,523,power
7602,KUCAT_2019_3820,547,auto
7603,KUCAT_2019_3821,858,ce
7604,KUCAT_2019_3822,1197,civil
7605,KUCAT_2019_3823,495,civil
7606,KUCAT_2019_3824,0,cs
7607,KUCAT_2019_3825,607,pharma
7608,KUCAT_2019_3826,638,pharma
7609,KUCAT_2019_3827,739,civil
7610,KUCAT_2019_3784,730,civil
7611,KUCAT_2019_3785,938,ce
7612,KUCAT_2019_3786,465,pharma
7613,KUCAT_2019_3787,671,ce
7614,KUCAT_2019_3788,679,pharma
7615,KUCAT_2019_3789,738,civil
7616,KUCAT_2019_3790,531,ce
7617,KUCAT_2019_3791,782,bio
7618,KUCAT_2019_3792,706,civil
7619,KUCAT_2019_3793,0,civil
7620,KUCAT_2019_3794,0,cs
7621,KUCAT_2019_3795,652,civil
7622,KUCAT_2019_3796,392,ce
7623,KUCAT_2019_3797,793,civil
7624,KUCAT_2019_3798,387,civil
7625,KUCAT_2019_3799,503,civil
7626,KUCAT_2019_3800,646,auto
7627,KUCAT_2019_3801,526,arch
7628,KUCAT_2019_3802,836,ce
7629,KUCAT_2019_3803,372,pharma
7630,KUCAT_2019_3804,797,arch
7631,KUCAT_2019_3805,806,ce
7632,KUCAT_2019_3806,639,communication
7633,KUCAT_2019_3807,618,cs
7634,KUCAT_2019_3808,571,pharma
7635,KUCAT_2019_3809,836,ce
7636,KUCAT_2019_3810,683,civil
7637,KUCAT_2019_3811,495,geo
7638,KUCAT_2019_3812,608,civil
7639,KUCAT_2019_3813,360,civil
7640,KUCAT_2019_3814,373,civil
7641,KUCAT_2019_3815,708,civil
7642,KUCAT_2019_3816,982,civil
7643,KUCAT_2019_3817,798,ce
7644,KUCAT_2019_3818,594,pharma
7645,KUCAT_2019_3819,523,power
7646,KUCAT_2019_3820,547,auto
7647,KUCAT_2019_3821,858,ce
7648,KUCAT_2019_3822,1197,civil
7649,KUCAT_2019_3823,495,civil
7650,KUCAT_2019_3824,0,cs
7651,KUCAT_2019_3825,607,pharma
7652,KUCAT_2019_3826,638,pharma
7653,KUCAT_2019_3827,739,civil
7654,KUCAT_2019_3828,943,communication
7655,KUCAT_2019_3829,350,civil
7656,KUCAT_2019_3830,543,ce
7657,KUCAT_2019_3831,511,pharma
7658,KUCAT_2019_3832,664,civil
7659,KUCAT_2019_3833,614,bio
7660,KUCAT_2019_3834,900,arch
7661,KUCAT_2019_3835,1171,communication
7662,KUCAT_2019_3836,676,pharma
7663,KUCAT_2019_3837,627,pharma
7664,KUCAT_2019_3838,476,pharma
7665,KUCAT_2019_3839,870,civil
7666,KUCAT_2019_3840,935,communication
7667,KUCAT_2019_3841,876,civil
7668,KUCAT_2019_3842,477,civil
7669,KUCAT_2019_3843,746,civil
7670,KUCAT_2019_3844,569,ce
7671,KUCAT_2019_3845,623,civil
7672,KUCAT_2019_3846,718,civil
7673,KUCAT_2019_3847,614,pharma
7674,KUCAT_2019_3848,578,civil
7675,KUCAT_2019_3849,599,civil
7676,KUCAT_2019_3850,702,ce
7677,KUCAT_2019_3851,869,communication
7678,KUCAT_2019_3852,547,pharma
7679,KUCAT_2019_3853,740,pharma
7680,KUCAT_2019_3854,412,pharma
7681,KUCAT_2019_3855,799,pharma
7682,KUCAT_2019_3856,0,arch
7683,KUCAT_2019_3857,557,ce
7684,KUCAT_2019_3858,610,civil
7685,KUCAT_2019_3859,859,arch
7686,KUCAT_2019_3860,836,ce
7687,KUCAT_2019_3861,1129,arch
7688,KUCAT_2019_3862,415,pharma
7689,KUCAT_2019_3863,630,ce
7690,KUCAT_2019_3864,644,ce
7691,KUCAT_2019_3865,716,civil
7692,KUCAT_2019_3866,532,ce
7693,KUCAT_2019_3867,695,pharma
7694,KUCAT_2019_3868,527,arch
7695,KUCAT_2019_3869,729,power
7696,KUCAT_2019_3870,548,pharma
7697,KUCAT_2019_3871,707,ce
7698,KUCAT_2019_3828,943,communication
7699,KUCAT_2019_3829,350,civil
7700,KUCAT_2019_3830,543,ce
7701,KUCAT_2019_3831,511,pharma
7702,KUCAT_2019_3832,664,civil
7703,KUCAT_2019_3833,614,bio
7704,KUCAT_2019_3834,900,arch
7705,KUCAT_2019_3835,1171,communication
7706,KUCAT_2019_3836,676,pharma
7707,KUCAT_2019_3837,627,pharma
7708,KUCAT_2019_3838,476,pharma
7709,KUCAT_2019_3839,870,civil
7710,KUCAT_2019_3840,935,communication
7711,KUCAT_2019_3841,876,civil
7712,KUCAT_2019_3842,477,civil
7713,KUCAT_2019_3843,746,civil
7714,KUCAT_2019_3844,569,ce
7715,KUCAT_2019_3845,623,civil
7716,KUCAT_2019_3846,718,civil
7717,KUCAT_2019_3847,614,pharma
7718,KUCAT_2019_3848,578,civil
7719,KUCAT_2019_3849,599,civil
7720,KUCAT_2019_3850,702,ce
7721,KUCAT_2019_3851,869,communication
7722,KUCAT_2019_3852,547,pharma
7723,KUCAT_2019_3853,740,pharma
7724,KUCAT_2019_3854,412,pharma
7725,KUCAT_2019_3855,799,pharma
7726,KUCAT_2019_3856,0,arch
7727,KUCAT_2019_3857,557,ce
7728,KUCAT_2019_3858,610,civil
7729,KUCAT_2019_3859,859,arch
7730,KUCAT_2019_3860,836,ce
7731,KUCAT_2019_3861,1129,arch
7732,KUCAT_2019_3862,415,pharma
7733,KUCAT_2019_3863,630,ce
7734,KUCAT_2019_3864,644,ce
7735,KUCAT_2019_3865,716,civil
7736,KUCAT_2019_3866,532,ce
7737,KUCAT_2019_3867,695,pharma
7738,KUCAT_2019_3868,527,arch
7739,KUCAT_2019_3869,729,power
7740,KUCAT_2019_3870,548,pharma
7741,KUCAT_2019_3871,707,ce
7742,KUCAT_2019_3872,718,energy
7743,KUCAT_2019_3873,1003,civil
7744,KUCAT_2019_3874,541,pharma
7745,KUCAT_2019_3875,438,pharma
7746,KUCAT_2019_3876,761,hydro
7747,KUCAT_2019_3877,914,ce
7748,KUCAT_2019_3878,877,ce
7749,KUCAT_2019_3879,618,civil
7750,KUCAT_2019_3880,394,pharma
7751,KUCAT_2019_3881,670,civil
7752,KUCAT_2019_3882,449,pharma
7753,KUCAT_2019_3883,433,auto
7754,KUCAT_2019_3884,790,ce
7755,KUCAT_2019_3885,577,civil
7756,KUCAT_2019_3886,543,ce
7757,KUCAT_2019_3887,453,ce
7758,KUCAT_2019_3888,693,cs
7759,KUCAT_2019_3889,607,ce
7760,KUCAT_2019_3890,481,civil
7761,KUCAT_2019_3891,719,civil
7762,KUCAT_2019_3892,0,ce
7763,KUCAT_2019_3893,810,pharma
7764,KUCAT_2019_3894,592,ce
7765,KUCAT_2019_3895,546,ce
7766,KUCAT_2019_3896,595,civil
7767,KUCAT_2019_3897,993,ce
7768,KUCAT_2019_3898,905,communication
7769,KUCAT_2019_3899,528,communication
7770,KUCAT_2019_3900,525,ce
7771,KUCAT_2019_3901,1258,ce
7772,KUCAT_2019_3902,531,civil
7773,KUCAT_2019_3903,827,ce
7774,KUCAT_2019_3904,532,civil
7775,KUCAT_2019_3905,1113,ce
7776,KUCAT_2019_3906,728,ce
7777,KUCAT_2019_3907,549,ce
7778,KUCAT_2019_3908,707,geo
7779,KUCAT_2019_3909,727,geo
7780,KUCAT_2019_3910,443,bio
7781,KUCAT_2019_3911,904,ce
7782,KUCAT_2019_3912,274,pharma
7783,KUCAT_2019_3913,598,ce
7784,KUCAT_2019_3914,510,geo
7785,KUCAT_2019_3915,0,civil
7786,KUCAT_2019_3872,718,energy
7787,KUCAT_2019_3873,1003,civil
7788,KUCAT_2019_3874,541,pharma
7789,KUCAT_2019_3875,438,pharma
7790,KUCAT_2019_3876,761,hydro
7791,KUCAT_2019_3877,914,ce
7792,KUCAT_2019_3878,877,ce
7793,KUCAT_2019_3879,618,civil
7794,KUCAT_2019_3880,394,pharma
7795,KUCAT_2019_3881,670,civil
7796,KUCAT_2019_3882,449,pharma
7797,KUCAT_2019_3883,433,auto
7798,KUCAT_2019_3884,790,ce
7799,KUCAT_2019_3885,577,civil
7800,KUCAT_2019_3886,543,ce
7801,KUCAT_2019_3887,453,ce
7802,KUCAT_2019_3888,693,cs
7803,KUCAT_2019_3889,607,ce
7804,KUCAT_2019_3890,481,civil
7805,KUCAT_2019_3891,719,civil
7806,KUCAT_2019_3892,0,ce
7807,KUCAT_2019_3893,810,pharma
7808,KUCAT_2019_3894,592,ce
7809,KUCAT_2019_3895,546,ce
7810,KUCAT_2019_3896,595,civil
7811,KUCAT_2019_3897,993,ce
7812,KUCAT_2019_3898,905,communication
7813,KUCAT_2019_3899,528,communication
7814,KUCAT_2019_3900,525,ce
7815,KUCAT_2019_3901,1258,ce
7816,KUCAT_2019_3902,531,civil
7817,KUCAT_2019_3903,827,ce
7818,KUCAT_2019_3904,532,civil
7819,KUCAT_2019_3905,1113,ce
7820,KUCAT_2019_3906,728,ce
7821,KUCAT_2019_3907,549,ce
7822,KUCAT_2019_3908,707,geo
7823,KUCAT_2019_3909,727,geo
7824,KUCAT_2019_3910,443,bio
7825,KUCAT_2019_3911,904,ce
7826,KUCAT_2019_3912,274,pharma
7827,KUCAT_2019_3913,598,ce
7828,KUCAT_2019_3914,510,geo
7829,KUCAT_2019_3915,0,civil
7830,KUCAT_2019_3916,1087,ce
7831,KUCAT_2019_3917,470,cs
7832,KUCAT_2019_3918,705,pharma
7833,KUCAT_2019_3919,716,ce
7834,KUCAT_2019_3920,596,ce
7835,KUCAT_2019_3921,945,communication
7836,KUCAT_2019_3922,932,auto
7837,KUCAT_2019_3923,514,arch
7838,KUCAT_2019_3924,678,civil
7839,KUCAT_2019_3925,0,ce
7840,KUCAT_2019_3926,699,arch
7841,KUCAT_2019_3927,0,ce
7842,KUCAT_2019_3928,799,energy
7843,KUCAT_2019_3929,431,envs
7844,KUCAT_2019_3930,471,pharma
7845,KUCAT_2019_3931,412,envs
7846,KUCAT_2019_3932,803,ce
7847,KUCAT_2019_3933,644,pharma
7848,KUCAT_2019_3934,1008,civil
7849,KUCAT_2019_3935,595,ce
7850,KUCAT_2019_3936,1165,ce
7851,KUCAT_2019_3937,1109,ce
7852,KUCAT_2019_3938,821,civil
7853,KUCAT_2019_3939,0,ce
7854,KUCAT_2019_3940,695,civil
7855,KUCAT_2019_3941,494,pharma
7856,KUCAT_2019_3942,0,ce
7857,KUCAT_2019_3943,719,ce
7858,KUCAT_2019_3944,971,ce
7859,KUCAT_2019_3945,823,geo
7860,KUCAT_2019_3946,410,auto
7861,KUCAT_2019_3947,676,civil
7862,KUCAT_2019_3948,604,geo
7863,KUCAT_2019_39492(See endnotes),516,cs
7864,KUCAT_2019_3950,544,auto
7865,KUCAT_2019_3951,534,civil
7866,KUCAT_2019_3952,614,ce
7867,KUCAT_2019_3953,673,civil
7868,KUCAT_2019_3954,862,civil
7869,KUCAT_2019_3955,876,power
7870,KUCAT_2019_3956,622,ce
7871,KUCAT_2019_3957,721,ce
7872,KUCAT_2019_3958,729,ce
7873,KUCAT_2019_3959,516,auto
7874,KUCAT_2019_3916,1087,ce
7875,KUCAT_2019_3917,470,cs
7876,KUCAT_2019_3918,705,pharma
7877,KUCAT_2019_3919,716,ce
7878,KUCAT_2019_3920,596,ce
7879,KUCAT_2019_3921,945,communication
7880,KUCAT_2019_3922,932,auto
7881,KUCAT_2019_3923,514,arch
7882,KUCAT_2019_3924,678,civil
7883,KUCAT_2019_3925,0,ce
7884,KUCAT_2019_3926,699,arch
7885,KUCAT_2019_3927,0,ce
7886,KUCAT_2019_3928,799,energy
7887,KUCAT_2019_3929,431,envs
7888,KUCAT_2019_3930,471,pharma
7889,KUCAT_2019_3931,412,envs
7890,KUCAT_2019_3932,803,ce
7891,KUCAT_2019_3933,644,pharma
7892,KUCAT_2019_3934,1008,civil
7893,KUCAT_2019_3935,595,ce
7894,KUCAT_2019_3936,1165,ce
7895,KUCAT_2019_3937,1109,ce
7896,KUCAT_2019_3938,821,civil
7897,KUCAT_2019_3939,0,ce
7898,KUCAT_2019_3940,695,civil
7899,KUCAT_2019_3941,494,pharma
7900,KUCAT_2019_3942,0,ce
7901,KUCAT_2019_3943,719,ce
7902,KUCAT_2019_3944,971,ce
7903,KUCAT_2019_3945,823,geo
7904,KUCAT_2019_3946,410,auto
7905,KUCAT_2019_3947,676,civil
7906,KUCAT_2019_3948,604,geo
7907,KUCAT_2019_39492(See endnotes),516,cs
7908,KUCAT_2019_3950,544,auto
7909,KUCAT_2019_3951,534,civil
7910,KUCAT_2019_3952,614,ce
7911,KUCAT_2019_3953,673,civil
7912,KUCAT_2019_3954,862,civil
7913,KUCAT_2019_3955,876,power
7914,KUCAT_2019_3956,622,ce
7915,KUCAT_2019_3957,721,ce
7916,KUCAT_2019_3958,729,ce
7917,KUCAT_2019_3959,516,auto
7918,KUCAT_2019_3960,703,design
7919,KUCAT_2019_3961,405,civil
7920,KUCAT_2019_3962,651,civil
7921,KUCAT_2019_3963,946,ce
7922,KUCAT_2019_3964,527,ce
7923,KUCAT_2019_3965,735,geo
7924,KUCAT_2019_3966,754,ce
7925,KUCAT_2019_3967,726,civil
7926,KUCAT_2019_3968,594,civil
7927,KUCAT_2019_3969,666,civil
7928,KUCAT_2019_3970,499,cs
7929,KUCAT_2019_3971,959,civil
7930,KUCAT_2019_3972,481,arch
7931,KUCAT_2019_3973,326,civil
7932,KUCAT_2019_3974,731,arch
7933,KUCAT_2019_3975,512,auto
7934,KUCAT_2019_3976,704,design
7935,KUCAT_2019_3977,574,arch
7936,KUCAT_2019_3978,857,arch
7937,KUCAT_2019_3979,818,arch
7938,KUCAT_2019_3980,564,pharma
7939,KUCAT_2019_3981,505,arch
7940,KUCAT_2019_3982,623,chem
7941,KUCAT_2019_3983,0,civil
7942,KUCAT_2019_3984,477,civil
7943,KUCAT_2019_3985,787,civil
7944,KUCAT_2019_3986,887,ce
7945,KUCAT_2019_3987,573,civil
7946,KUCAT_2019_3988,699,civil
7947,KUCAT_2019_3989,508,ce
7948,KUCAT_2019_3990,582,civil
7949,KUCAT_2019_39912(See endnotes),391,pharma
7950,KUCAT_2019_3992,0,ce
7951,KUCAT_2019_3993,731,arch
7952,KUCAT_2019_3994,538,civil
7953,KUCAT_2019_3995,474,ce
7954,KUCAT_2019_3996,658,arch
7955,KUCAT_2019_3997,703,geo
7956,KUCAT_2019_3998,602,ce
7957,KUCAT_2019_3999,616,communication
7958,KUCAT_2019_4000,751,pharma
7959,KUCAT_2019_4001,512,pharma
7960,KUCAT_2019_4002,645,civil
7961,KUCAT_2019_4003,752,arch
7962,KUCAT_2019_3960,703,design
7963,KUCAT_2019_3961,405,civil
7964,KUCAT_2019_3962,651,civil
7965,KUCAT_2019_3963,946,ce
7966,KUCAT_2019_3964,527,ce
7967,KUCAT_2019_3965,735,geo
7968,KUCAT_2019_3966,754,ce
7969,KUCAT_2019_3967,726,civil
7970,KUCAT_2019_3968,594,civil
7971,KUCAT_2019_3969,666,civil
7972,KUCAT_2019_3970,499,cs
7973,KUCAT_2019_3971,959,civil
7974,KUCAT_2019_3972,481,arch
7975,KUCAT_2019_3973,326,civil
7976,KUCAT_2019_3974,731,arch
7977,KUCAT_2019_3975,512,auto
7978,KUCAT_2019_3976,704,design
7979,KUCAT_2019_3977,574,arch
7980,KUCAT_2019_3978,857,arch
7981,KUCAT_2019_3979,818,arch
7982,KUCAT_2019_3980,564,pharma
7983,KUCAT_2019_3981,505,arch
7984,KUCAT_2019_3982,623,chem
7985,KUCAT_2019_3983,0,civil
7986,KUCAT_2019_3984,477,civil
7987,KUCAT_2019_3985,787,civil
7988,KUCAT_2019_3986,887,ce
7989,KUCAT_2019_3987,573,civil
7990,KUCAT_2019_3988,699,civil
7991,KUCAT_2019_3989,508,ce
7992,KUCAT_2019_3990,582,civil
7993,KUCAT_2019_39912(See endnotes),391,pharma
7994,KUCAT_2019_3992,0,ce
7995,KUCAT_2019_3993,731,arch
7996,KUCAT_2019_3994,538,civil
7997,KUCAT_2019_3995,474,ce
7998,KUCAT_2019_3996,658,arch
7999,KUCAT_2019_3997,703,geo
8000,KUCAT_2019_3998,602,ce
8001,KUCAT_2019_3999,616,communication
8002,KUCAT_2019_4000,751,pharma
8003,KUCAT_2019_4001,512,pharma
8004,KUCAT_2019_4002,645,civil
8005,KUCAT_2019_4003,752,arch
8006,KUCAT_2019_4004,446,arch
8007,KUCAT_2019_4005,600,civil
8008,KUCAT_2019_4006,1039,civil
8009,KUCAT_2019_4007,789,auto
8010,KUCAT_2019_4008,676,ce
8011,KUCAT_2019_4009,470,energy
8012,KUCAT_2019_4010,0,ce
8013,KUCAT_2019_4011,786,civil
8014,KUCAT_2019_4012,417,arch
8015,KUCAT_2019_4013,922,cs
8016,KUCAT_2019_4014,413,pharma
8017,KUCAT_2019_4015,643,civil
8018,KUCAT_2019_4016,629,ce
8019,KUCAT_2019_4017,721,civil
8020,KUCAT_2019_4018,965,ce
8021,KUCAT_2019_4019,853,ce
8022,KUCAT_2019_4020,728,civil
8023,KUCAT_2019_4021,860,civil
8024,KUCAT_2019_4022,855,ce
8025,KUCAT_2019_4023,495,pharma
8026,KUCAT_2019_4024,710,pharma
8027,KUCAT_2019_4025,0,civil
8028,KUCAT_2019_4026,0,civil
8029,KUCAT_2019_4027,619,pharma
8030,KUCAT_2019_4028,772,ce
8031,KUCAT_2019_4029,1031,hydro
8032,KUCAT_2019_4030,890,geo
8033,KUCAT_2019_4031,1021,pharma
8034,KUCAT_2019_4032,736,civil
8035,KUCAT_2019_4033,906,pharma
8036,KUCAT_2019_4034,602,computational
8037,KUCAT_2019_4035,678,design
8038,KUCAT_2019_4036,0,auto
8039,KUCAT_2019_4037,899,design
8040,KUCAT_2019_4038,866,civil
8041,KUCAT_2019_4039,679,arch
8042,KUCAT_2019_4040,0,ce
8043,KUCAT_2019_4041,451,civil
8044,KUCAT_2019_4042,924,ce
8045,KUCAT_2019_4043,636,civil
8046,KUCAT_2019_4044,585,civil
8047,KUCAT_2019_4045,1226,ce
8048,KUCAT_2019_4046,707,geo
8049,KUCAT_2019_4047,703,pharma
8050,KUCAT_2019_4004,446,arch
8051,KUCAT_2019_4005,600,civil
8052,KUCAT_2019_4006,1039,civil
8053,KUCAT_2019_4007,789,auto
8054,KUCAT_2019_4008,676,ce
8055,KUCAT_2019_4009,470,energy
8056,KUCAT_2019_4010,0,ce
8057,KUCAT_2019_4011,786,civil
8058,KUCAT_2019_4012,417,arch
8059,KUCAT_2019_4013,922,cs
8060,KUCAT_2019_4014,413,pharma
8061,KUCAT_2019_4015,643,civil
8062,KUCAT_2019_4016,629,ce
8063,KUCAT_2019_4017,721,civil
8064,KUCAT_2019_4018,965,ce
8065,KUCAT_2019_4019,853,ce
8066,KUCAT_2019_4020,728,civil
8067,KUCAT_2019_4021,860,civil
8068,KUCAT_2019_4022,855,ce
8069,KUCAT_2019_4023,495,pharma
8070,KUCAT_2019_4024,710,pharma
8071,KUCAT_2019_4025,0,civil
8072,KUCAT_2019_4026,0,civil
8073,KUCAT_2019_4027,619,pharma
8074,KUCAT_2019_4028,772,ce
8075,KUCAT_2019_4029,1031,hydro
8076,KUCAT_2019_4030,890,geo
8077,KUCAT_2019_4031,1021,pharma
8078,KUCAT_2019_4032,736,civil
8079,KUCAT_2019_4033,906,pharma
8080,KUCAT_2019_4034,602,computational
8081,KUCAT_2019_4035,678,design
8082,KUCAT_2019_4036,0,auto
8083,KUCAT_2019_4037,899,design
8084,KUCAT_2019_4038,866,civil
8085,KUCAT_2019_4039,679,arch
8086,KUCAT_2019_4040,0,ce
8087,KUCAT_2019_4041,451,civil
8088,KUCAT_2019_4042,924,ce
8089,KUCAT_2019_4043,636,civil
8090,KUCAT_2019_4044,585,civil
8091,KUCAT_2019_4045,1226,ce
8092,KUCAT_2019_4046,707,geo
8093,KUCAT_2019_4047,703,pharma
8094,KUCAT_2019_4048,720,pharma
8095,KUCAT_2019_4049,796,arch
8096,KUCAT_2019_4050,0,civil
8097,KUCAT_2019_4051,598,pharma
8098,KUCAT_2019_4052,1056,ce
8099,KUCAT_2019_4053,453,civil
8100,KUCAT_2019_4054,828,ce
8101,KUCAT_2019_4055,931,geo
8102,KUCAT_2019_4056,572,ce
8103,KUCAT_2019_4057,454,ce
8104,KUCAT_2019_4058,711,civil
8105,KUCAT_2019_4059,677,ce
8106,KUCAT_2019_4060,536,civil
8107,KUCAT_2019_4061,527,pharma
8108,KUCAT_2019_4062,0,civil
8109,KUCAT_2019_4063,1210,civil
8110,KUCAT_2019_4064,598,arch
8111,KUCAT_2019_4065,528,civil
8112,KUCAT_2019_4066,1014,civil
8113,KUCAT_2019_4067,432,civil
8114,KUCAT_2019_4068,440,ce
8115,KUCAT_2019_4069,737,ce
8116,KUCAT_2019_4070,794,arch
8117,KUCAT_2019_4071,735,civil
8118,KUCAT_2019_4072,780,civil
8119,KUCAT_2019_4073,832,civil
8120,KUCAT_2019_4074,569,pharma
8121,KUCAT_2019_4075,437,ce
8122,KUCAT_2019_4076,583,civil
8123,KUCAT_2019_4077,743,civil
8124,KUCAT_2019_4078,453,ce
8125,KUCAT_2019_4079,671,arch
8126,KUCAT_2019_4080,415,civil
8127,KUCAT_2019_4081,637,arch
8128,KUCAT_2019_4082,959,civil
8129,KUCAT_2019_4083,601,civil
8130,KUCAT_2019_4084,647,ce
8131,KUCAT_2019_4085,858,ce
8132,KUCAT_2019_4086,825,civil
8133,KUCAT_2019_4087,533,ce
8134,KUCAT_2019_4088,528,civil
8135,KUCAT_2019_4089,463,pharma
8136,KUCAT_2019_4090,555,civil
8137,KUCAT_2019_4091,782,pharma
8138,KUCAT_2019_4048,720,pharma
8139,KUCAT_2019_4049,796,arch
8140,KUCAT_2019_4050,0,civil
8141,KUCAT_2019_4051,598,pharma
8142,KUCAT_2019_4052,1056,ce
8143,KUCAT_2019_4053,453,civil
8144,KUCAT_2019_4054,828,ce
8145,KUCAT_2019_4055,931,geo
8146,KUCAT_2019_4056,572,ce
8147,KUCAT_2019_4057,454,ce
8148,KUCAT_2019_4058,711,civil
8149,KUCAT_2019_4059,677,ce
8150,KUCAT_2019_4060,536,civil
8151,KUCAT_2019_4061,527,pharma
8152,KUCAT_2019_4062,0,civil
