Year,ID,Exam Type,Score,Program
2019,KUCAT_2019_2631,KUCAT-PCM,805,Civil
2019,KUCAT_2019_2632,KUCAT-PCM,459,Geo
2019,KUCAT_2019_2633,KUCAT-PCM,585,Arch
2019,KUCAT_2019_2634,KUCAT-PCM,972,Civil
2019,KUCAT_2019_2635,KUCAT-PCM,1280,Civil
2019,KUCAT_2019_2636,KUCAT-PCM,361,Civil
2019,KUCAT_2019_2637,KUCAT-PCM,853,CE
2019,KUCAT_2019_2638,KUCAT-PCM,798,CE
2019,KUCAT_2019_2639,KUCAT-PCM,941,CE
2019,KUCAT_2019_2640,KUCAT-PCM,734,CE
2019,KUCAT_2019_2641,KUCAT-PCM,451,Civil
2019,KUCAT_2019_2642,KUCAT-PCM,799,Civil
2019,KUCAT_2019_2643,KUCAT-PCM,771,Civil
2019,KUCAT_2019_2644,KUCAT-PCM,844,Geo
2019,KUCAT_2019_2645,KUCAT-PCM,625,Civil
2019,KUCAT_2019_2646,KUCAT-PCM,1168,Civil
2019,KUCAT_2019_2647,KUCAT-PCM,311,Civil
2019,KUCAT_2019_2648,KUCAT-PCM,686,Civil
2019,KUCAT_2019_2649,KUCAT-PCM,862,Geo
2019,KUCAT_2019_2650,KUCAT-PCM,473,Civil
2019,KUCAT_2019_2651,KUCAT-PCM,469,Civil
2019,KUCAT_2019_2652,KUCAT-PCM,596,Auto
2019,KUCAT_2019_2653,KUCAT-PCB,768,Pharma
2019,KUCAT_2019_2654,KUCAT-PCB,626,Pharma
2019,KUCAT_2019_2655,KUCAT-PCB,548,Pharma
2019,KUCAT_2019_2656,KUCAT-PCM,823,Design
2019,KUCAT_2019_2657,KUCAT-PCM,422,Civil
2019,KUCAT_2019_2658,KUCAT-PCM,784,CE
2019,KUCAT_2019_2659,KUCAT-PCM,751,Design
2019,KUCAT_2019_2660,KUCAT-PCM,1083,Civil
2019,KUCAT_2019_2661,KUCAT-PCM,478,Civil
2019,KUCAT_2019_2662,KUCAT-PCB,512,Pharma
2019,KUCAT_2019_2663,KUCAT-PCM,337,Civil
2019,KUCAT_2019_2664,KUCAT-PCM,558,Civil
2019,KUCAT_2019_2665,KUCAT-PCM,402,CS
2019,KUCAT_2019_2666,KUCAT-PCM,0,CS
2019,KUCAT_2019_2667,KUCAT-PCB,672,Bio
2019,KUCAT_2019_2668,KUCAT-PCM,592,Civil
2019,KUCAT_2019_2669,KUCAT-PCM,538,CE
2019,KUCAT_2019_2670,KUCAT-PCM,407,CE
2019,KUCAT_2019_2671,KUCAT-PCM,761,CE
2019,KUCAT_2019_2672,KUCAT-PCM,842,Civil
2019,KUCAT_2019_2673,KUCAT-PCB,757,Pharma
2019,KUCAT_2019_2674,KUCAT-PCM,557,Arch
2019,KUCAT_2019_2675,KUCAT-PCM,608,CE
2019,KUCAT_2019_2676,KUCAT-PCM,1027,CE
2019,KUCAT_2019_2677,KUCAT-PCM,794,Energy
2019,KUCAT_2019_2678,KUCAT-PCM,618,CE
2019,KUCAT_2019_2679,KUCAT-PCM,997,Civil
2019,KUCAT_2019_2680,KUCAT-PCM,571,Communication
2019,KUCAT_2019_2681,KUCAT-PCM,895,Design
2019,KUCAT_2019_2682,KUCAT-PCM,974,Civil
2019,KUCAT_2019_2683,KUCAT-PCB,686,Pharma
2019,KUCAT_2019_2640,KUCAT-PCM,734,CE
2019,KUCAT_2019_2641,KUCAT-PCM,451,Civil
2019,KUCAT_2019_2642,KUCAT-PCM,799,Civil
2019,KUCAT_2019_2643,KUCAT-PCM,771,Civil
2019,KUCAT_2019_2644,KUCAT-PCM,844,Geo
2019,KUCAT_2019_2645,KUCAT-PCM,625,Civil
2019,KUCAT_2019_2646,KUCAT-PCM,1168,Civil
2019,KUCAT_2019_2647,KUCAT-PCM,311,Civil
2019,KUCAT_2019_2648,KUCAT-PCM,686,Civil
2019,KUCAT_2019_2649,KUCAT-PCM,862,Geo
2019,KUCAT_2019_2650,KUCAT-PCM,473,Civil
2019,KUCAT_2019_2651,KUCAT-PCM,469,Civil
2019,KUCAT_2019_2652,KUCAT-PCM,596,Auto
2019,KUCAT_2019_2653,KUCAT-PCB,768,Pharma
2019,KUCAT_2019_2654,KUCAT-PCB,626,Pharma
2019,KUCAT_2019_2655,KUCAT-PCB,548,Pharma
2019,KUCAT_2019_2656,KUCAT-PCM,823,Design
2019,KUCAT_2019_2657,KUCAT-PCM,422,Civil
2019,KUCAT_2019_2658,KUCAT-PCM,784,CE
2019,KUCAT_2019_2659,KUCAT-PCM,751,Design
2019,KUCAT_2019_2660,KUCAT-PCM,1083,Civil
2019,KUCAT_2019_2661,KUCAT-PCM,478,Civil
2019,KUCAT_2019_2662,KUCAT-PCB,512,Pharma
2019,KUCAT_2019_2663,KUCAT-PCM,337,Civil
2019,KUCAT_2019_2664,KUCAT-PCM,558,Civil
2019,KUCAT_2019_2665,KUCAT-PCM,402,CS
2019,KUCAT_2019_2666,KUCAT-PCM,0,CS
2019,KUCAT_2019_2667,KUCAT-PCB,672,Bio
2019,KUCAT_2019_2668,KUCAT-PCM,592,Civil
2019,KUCAT_2019_2669,KUCAT-PCM,538,CE
2019,KUCAT_2019_2670,KUCAT-PCM,407,CE
2019,KUCAT_2019_2671,KUCAT-PCM,761,CE
2019,KUCAT_2019_2672,KUCAT-PCM,842,Civil
2019,KUCAT_2019_2673,KUCAT-PCB,757,Pharma
2019,KUCAT_2019_2674,KUCAT-PCM,557,Arch
2019,KUCAT_2019_2675,KUCAT-PCM,608,CE
2019,KUCAT_2019_2676,KUCAT-PCM,1027,CE
2019,KUCAT_2019_2677,KUCAT-PCM,794,Energy
2019,KUCAT_2019_2678,KUCAT-PCM,618,CE
2019,KUCAT_2019_2679,KUCAT-PCM,997,Civil
2019,KUCAT_2019_2680,KUCAT-PCM,571,Communication
2019,KUCAT_2019_2681,KUCAT-PCM,895,Design
2019,KUCAT_2019_2682,KUCAT-PCM,974,Civil
2019,KUCAT_2019_2683,KUCAT-PCB,686,Pharma
2019,KUCAT_2019_2684,KUCAT-PCM,652,Civil
2019,KUCAT_2019_2685,KUCAT-PCM,697,Civil
2019,KUCAT_2019_2686,KUCAT-PCB,611,Bio
2019,KUCAT_2019_2687,KUCAT-PCB,652,Pharma
2019,KUCAT_2019_2688,KUCAT-PCM,461,CE
2019,KUCAT_2019_2689,KUCAT-PCM,542,CE
2019,KUCAT_2019_2690,KUCAT-PCM,402,Civil
2019,KUCAT_2019_2691,KUCAT-PCB,823,Bio
2019,KUCAT_2019_2692,KUCAT-PCM,381,Civil
2019,KUCAT_2019_2693,KUCAT-PCB,868,Pharma
2019,KUCAT_2019_2694,KUCAT-PCM,863,Design
2019,KUCAT_2019_2695,KUCAT-PCM,587,Geo
2019,KUCAT_2019_2696,KUCAT-PCM,602,CS
2019,KUCAT_2019_2697,KUCAT-PCM,521,Auto
2019,KUCAT_2019_2698,KUCAT-PCM,830,Civil
2019,KUCAT_2019_2699,KUCAT-PCB,577,Pharma
2019,KUCAT_2019_2700,KUCAT-PCM,841,Civil
2019,KUCAT_2019_2701,KUCAT-PCM,0,Arch
2019,KUCAT_2019_2702,KUCAT-PCM,790,Civil
2019,KUCAT_2019_2703,KUCAT-PCM,662,CE
2019,KUCAT_2019_2704,KUCAT-PCM,921,Bio
2019,KUCAT_2019_2705,KUCAT-PCM,503,CE
2019,KUCAT_2019_2706,KUCAT-PCM,646,Civil
2019,KUCAT_2019_2707,KUCAT-PCM,442,CE
2019,KUCAT_2019_2708,KUCAT-PCB,405,Pharma
2019,KUCAT_2019_2709,KUCAT-PCM,503,Civil
2019,KUCAT_2019_2710,KUCAT-PCM,734,Civil
2019,KUCAT_2019_2711,KUCAT-PCM,615,Civil
2019,KUCAT_2019_2712,KUCAT-PCM,418,CE
2019,KUCAT_2019_2713,KUCAT-PCM,950,Auto
2019,KUCAT_2019_2714,KUCAT-PCM,660,Civil
2019,KUCAT_2019_2715,KUCAT-PCM,705,CE
2019,KUCAT_2019_2716,KUCAT-PCM,662,Enve
2019,KUCAT_2019_2717,KUCAT-PCM,542,Hydro
2019,KUCAT_2019_2718,KUCAT-PCM,639,Envs
2019,KUCAT_2019_2719,KUCAT-PCM,566,Civil
2019,KUCAT_2019_2720,KUCAT-PCM,853,Civil
2019,KUCAT_2019_2721,KUCAT-PCM,837,CE
2019,KUCAT_2019_2722,KUCAT-PCM,806,Communication
2019,KUCAT_2019_2723,KUCAT-PCM,755,CE
2019,KUCAT_2019_2724,KUCAT-PCM,1075,CE
2019,KUCAT_2019_2725,KUCAT-PCM,469,Civil
2019,KUCAT_2019_2726,KUCAT-PCM,933,CE
2019,KUCAT_2019_2727,KUCAT-PCB,689,Pharma
2019,KUCAT_2019_2684,KUCAT-PCM,652,Civil
2019,KUCAT_2019_2685,KUCAT-PCM,697,Civil
2019,KUCAT_2019_2686,KUCAT-PCB,611,Bio
2019,KUCAT_2019_2687,KUCAT-PCB,652,Pharma
2019,KUCAT_2019_2688,KUCAT-PCM,461,CE
2019,KUCAT_2019_2689,KUCAT-PCM,542,CE
2019,KUCAT_2019_2690,KUCAT-PCM,402,Civil
2019,KUCAT_2019_2691,KUCAT-PCB,823,Bio
2019,KUCAT_2019_2692,KUCAT-PCM,381,Civil
2019,KUCAT_2019_2693,KUCAT-PCB,868,Pharma
2019,KUCAT_2019_2694,KUCAT-PCM,863,Design
2019,KUCAT_2019_2695,KUCAT-PCM,587,Geo
2019,KUCAT_2019_2696,KUCAT-PCM,602,CS
2019,KUCAT_2019_2697,KUCAT-PCM,521,Auto
2019,KUCAT_2019_2698,KUCAT-PCM,830,Civil
2019,KUCAT_2019_2699,KUCAT-PCB,577,Pharma
2019,KUCAT_2019_2700,KUCAT-PCM,841,Civil
2019,KUCAT_2019_2701,KUCAT-PCM,0,Arch
2019,KUCAT_2019_2702,KUCAT-PCM,790,Civil
2019,KUCAT_2019_2703,KUCAT-PCM,662,CE
2019,KUCAT_2019_2704,KUCAT-PCM,921,Bio
2019,KUCAT_2019_2705,KUCAT-PCM,503,CE
2019,KUCAT_2019_2706,KUCAT-PCM,646,Civil
2019,KUCAT_2019_2707,KUCAT-PCM,442,CE
2019,KUCAT_2019_2708,KUCAT-PCB,405,Pharma
2019,KUCAT_2019_2709,KUCAT-PCM,503,Civil
2019,KUCAT_2019_2710,KUCAT-PCM,734,Civil
2019,KUCAT_2019_2711,KUCAT-PCM,615,Civil
2019,KUCAT_2019_2712,KUCAT-PCM,418,CE
2019,KUCAT_2019_2713,KUCAT-PCM,950,Auto
2019,KUCAT_2019_2714,KUCAT-PCM,660,Civil
2019,KUCAT_2019_2715,KUCAT-PCM,705,CE
2019,KUCAT_2019_2716,KUCAT-PCM,662,Enve
2019,KUCAT_2019_2717,KUCAT-PCM,542,Hydro
2019,KUCAT_2019_2718,KUCAT-PCM,639,Envs
2019,KUCAT_2019_2719,KUCAT-PCM,566,Civil
2019,KUCAT_2019_2720,KUCAT-PCM,853,Civil
2019,KUCAT_2019_2721,KUCAT-PCM,837,CE
2019,KUCAT_2019_2722,KUCAT-PCM,806,Communication
2019,KUCAT_2019_2723,KUCAT-PCM,755,CE
2019,KUCAT_2019_2724,KUCAT-PCM,1075,CE
2019,KUCAT_2019_2725,KUCAT-PCM,469,Civil
2019,KUCAT_2019_2726,KUCAT-PCM,933,CE
2019,KUCAT_2019_2727,KUCAT-PCB,689,Pharma
2019,KUCAT_2019_2728,KUCAT-PCB,723,Pharma
2019,KUCAT_2019_2729,KUCAT-PCM,710,Civil
2019,KUCAT_2019_2730,KUCAT-PCM,587,Civil
2019,KUCAT_2019_2731,KUCAT-PCM,296,Arch
2019,KUCAT_2019_2732,KUCAT-PCM,0,Arch
2019,KUCAT_2019_2733,KUCAT-PCM,697,Civil
2019,KUCAT_2019_2734,KUCAT-PCM,968,Civil
2019,KUCAT_2019_2735,KUCAT-PCM,474,CE
2019,KUCAT_2019_2736,KUCAT-PCM,820,Arch
2019,KUCAT_2019_2737,KUCAT-PCB,633,Pharma
2019,KUCAT_2019_2738,KUCAT-PCM,603,CS
2019,KUCAT_2019_2739,KUCAT-PCM,666,CE
2019,KUCAT_2019_2740,KUCAT-PCM,368,CE
2019,KUCAT_2019_2741,KUCAT-PCM,836,CE
2019,KUCAT_2019_2742,KUCAT-PCM,742,CE
2019,KUCAT_2019_2743,KUCAT-PCM,891,CE
2019,KUCAT_2019_2744,KUCAT-PCM,727,Civil
2019,KUCAT_2019_2745,KUCAT-PCM,586,Civil
2019,KUCAT_2019_2746,KUCAT-PCM,811,Design
2019,KUCAT_2019_2747,KUCAT-PCM,480,Power
2019,KUCAT_2019_2748,KUCAT-PCM,510,Geo
2019,KUCAT_2019_2749,KUCAT-PCM,606,Power
2019,KUCAT_2019_2750,KUCAT-PCM,420,Communication
2019,KUCAT_2019_2751,KUCAT-PCM,687,CE
2019,KUCAT_2019_2752,KUCAT-PCM,631,Civil
2019,KUCAT_2019_2753,KUCAT-PCM,809,CE
2019,KUCAT_2019_2754,KUCAT-PCB,677,Pharma
2019,KUCAT_2019_2755,KUCAT-PCM,578,Civil
2019,KUCAT_2019_2756,KUCAT-PCM,579,Civil
2019,KUCAT_2019_2757,KUCAT-PCM,798,Civil
2019,KUCAT_2019_2758,KUCAT-PCB,582,Pharma
2019,KUCAT_2019_2759,KUCAT-PCM,1014,Arch
2019,KUCAT_2019_2760,KUCAT-PCM,754,Hydro
2019,KUCAT_2019_2761,KUCAT-PCM,990,Auto
2019,KUCAT_2019_2762,KUCAT-PCM,658,Civil
2019,KUCAT_2019_2763,KUCAT-PCM,693,Civil
2019,KUCAT_2019_2764,KUCAT-PCM,596,CE
2019,KUCAT_2019_2765,KUCAT-PCB,495,Pharma
2019,KUCAT_2019_2766,KUCAT-PCM,423,Arch
2019,KUCAT_2019_2767,KUCAT-PCM,816,Energy
2019,KUCAT_2019_2768,KUCAT-PCM,638,Geo
2019,KUCAT_2019_2769,KUCAT-PCM,945,CE
2019,KUCAT_2019_2770,KUCAT-PCM,500,Envs
2019,KUCAT_2019_2771,KUCAT-PCM,661,Energy
2019,KUCAT_2019_2728,KUCAT-PCB,723,Pharma
2019,KUCAT_2019_2729,KUCAT-PCM,710,Civil
2019,KUCAT_2019_2730,KUCAT-PCM,587,Civil
2019,KUCAT_2019_2731,KUCAT-PCM,296,Arch
2019,KUCAT_2019_2732,KUCAT-PCM,0,Arch
2019,KUCAT_2019_2733,KUCAT-PCM,697,Civil
2019,KUCAT_2019_2734,KUCAT-PCM,968,Civil
2019,KUCAT_2019_2735,KUCAT-PCM,474,CE
2019,KUCAT_2019_2736,KUCAT-PCM,820,Arch
2019,KUCAT_2019_2737,KUCAT-PCB,633,Pharma
2019,KUCAT_2019_2738,KUCAT-PCM,603,CS
2019,KUCAT_2019_2739,KUCAT-PCM,666,CE
2019,KUCAT_2019_2740,KUCAT-PCM,368,CE
2019,KUCAT_2019_2741,KUCAT-PCM,836,CE
2019,KUCAT_2019_2742,KUCAT-PCM,742,CE
2019,KUCAT_2019_2743,KUCAT-PCM,891,CE
2019,KUCAT_2019_2744,KUCAT-PCM,727,Civil
2019,KUCAT_2019_2745,KUCAT-PCM,586,Civil
2019,KUCAT_2019_2746,KUCAT-PCM,811,Design
2019,KUCAT_2019_2747,KUCAT-PCM,480,Power
2019,KUCAT_2019_2748,KUCAT-PCM,510,Geo
2019,KUCAT_2019_2749,KUCAT-PCM,606,Power
2019,KUCAT_2019_2750,KUCAT-PCM,420,Communication
2019,KUCAT_2019_2751,KUCAT-PCM,687,CE
2019,KUCAT_2019_2752,KUCAT-PCM,631,Civil
2019,KUCAT_2019_2753,KUCAT-PCM,809,CE
2019,KUCAT_2019_2754,KUCAT-PCB,677,Pharma
2019,KUCAT_2019_2755,KUCAT-PCM,578,Civil
2019,KUCAT_2019_2756,KUCAT-PCM,579,Civil
2019,KUCAT_2019_2757,KUCAT-PCM,798,Civil
2019,KUCAT_2019_2758,KUCAT-PCB,582,Pharma
2019,KUCAT_2019_2759,KUCAT-PCM,1014,Arch
2019,KUCAT_2019_2760,KUCAT-PCM,754,Hydro
2019,KUCAT_2019_2761,KUCAT-PCM,990,Auto
2019,KUCAT_2019_2762,KUCAT-PCM,658,Civil
2019,KUCAT_2019_2763,KUCAT-PCM,693,Civil
2019,KUCAT_2019_2764,KUCAT-PCM,596,CE
2019,KUCAT_2019_2765,KUCAT-PCB,495,Pharma
2019,KUCAT_2019_2766,KUCAT-PCM,423,Arch
2019,KUCAT_2019_2767,KUCAT-PCM,816,Energy
2019,KUCAT_2019_2768,KUCAT-PCM,638,Geo
2019,KUCAT_2019_2769,KUCAT-PCM,945,CE
2019,KUCAT_2019_2770,KUCAT-PCM,500,Envs
2019,KUCAT_2019_2771,KUCAT-PCM,661,Energy
2019,KUCAT_2019_2772,KUCAT-PCM,640,Civil
2019,KUCAT_2019_2773,KUCAT-PCM,447,Civil
2019,KUCAT_2019_2774,KUCAT-PCB,410,Pharma
2019,KUCAT_2019_2775,KUCAT-PCM,614,Arch
2019,KUCAT_2019_2776,KUCAT-PCM,690,Geo
2019,KUCAT_2019_2777,KUCAT-PCB,563,Pharma
2019,KUCAT_2019_2778,KUCAT-PCM,828,Civil
2019,KUCAT_2019_2779,KUCAT-PCM,692,Arch
2019,KUCAT_2019_2780,KUCAT-PCM,645,Civil
2019,KUCAT_2019_2781,KUCAT-PCM,1229,CE
2019,KUCAT_2019_2782,KUCAT-PCM,731,Civil
2019,KUCAT_2019_2783,KUCAT-PCM,881,CE
2019,KUCAT_2019_2784,KUCAT-PCM,350,CE
2019,KUCAT_2019_2785,KUCAT-PCM,1158,CE
2019,KUCAT_2019_2786,KUCAT-PCM,673,CE
2019,KUCAT_2019_2787,KUCAT-PCM,519,Enve
2019,KUCAT_2019_2788,KUCAT-PCM,520,Civil
2019,KUCAT_2019_2789,KUCAT-PCM,847,Civil
2019,KUCAT_2019_2790,KUCAT-PCB,423,Pharma
2019,KUCAT_2019_2791,KUCAT-PCB,567,Pharma
2019,KUCAT_2019_2792,KUCAT-PCM,631,Civil
2019,KUCAT_2019_2793,KUCAT-PCB,590,Pharma
2019,KUCAT_2019_2794,KUCAT-PCM,758,Auto
2019,KUCAT_2019_2795,KUCAT-PCM,691,Civil
2019,KUCAT_2019_2796,KUCAT-PCB,614,Pharma
2019,KUCAT_2019_2797,KUCAT-PCM,896,CE
2019,KUCAT_2019_2798,KUCAT-PCM,592,Civil
2019,KUCAT_2019_2799,KUCAT-PCM,572,Civil
2019,KUCAT_2019_2800,KUCAT-PCM,491,CE
2019,KUCAT_2019_2801,KUCAT-PCM,491,Civil
2019,KUCAT_2019_2802,KUCAT-PCB,587,Bio
2019,KUCAT_2019_2803,KUCAT-PCM,0,Civil
2019,KUCAT_2019_2804,KUCAT-PCB,395,Pharma
2019,KUCAT_2019_2805,KUCAT-PCB,435,Pharma
2019,KUCAT_2019_2806,KUCAT-PCM,858,Civil
2019,KUCAT_2019_2807,KUCAT-PCM,668,Arch
2019,KUCAT_2019_2808,KUCAT-PCB,335,Pharma
2019,KUCAT_2019_2809,KUCAT-PCM,712,Auto
2019,KUCAT_2019_2810,KUCAT-PCM,593,CE
2019,KUCAT_2019_2811,KUCAT-PCM,319,CE
2019,KUCAT_2019_2812,KUCAT-PCM,582,CE
2019,KUCAT_2019_2813,KUCAT-PCM,464,Arch
2019,KUCAT_2019_2814,KUCAT-PCB,600,Pharma
2019,KUCAT_2019_2815,KUCAT-PCM,448,Civil
2019,KUCAT_2019_2772,KUCAT-PCM,640,Civil
2019,KUCAT_2019_2773,KUCAT-PCM,447,Civil
2019,KUCAT_2019_2774,KUCAT-PCB,410,Pharma
2019,KUCAT_2019_2775,KUCAT-PCM,614,Arch
2019,KUCAT_2019_2776,KUCAT-PCM,690,Geo
2019,KUCAT_2019_2777,KUCAT-PCB,563,Pharma
2019,KUCAT_2019_2778,KUCAT-PCM,828,Civil
2019,KUCAT_2019_2779,KUCAT-PCM,692,Arch
2019,KUCAT_2019_2780,KUCAT-PCM,645,Civil
2019,KUCAT_2019_2781,KUCAT-PCM,1229,CE
2019,KUCAT_2019_2782,KUCAT-PCM,731,Civil
2019,KUCAT_2019_2783,KUCAT-PCM,881,CE
2019,KUCAT_2019_2784,KUCAT-PCM,350,CE
2019,KUCAT_2019_2785,KUCAT-PCM,1158,CE
2019,KUCAT_2019_2786,KUCAT-PCM,673,CE
2019,KUCAT_2019_2787,KUCAT-PCM,519,Enve
2019,KUCAT_2019_2788,KUCAT-PCM,520,Civil
2019,KUCAT_2019_2789,KUCAT-PCM,847,Civil
2019,KUCAT_2019_2790,KUCAT-PCB,423,Pharma
2019,KUCAT_2019_2791,KUCAT-PCB,567,Pharma
2019,KUCAT_2019_2792,KUCAT-PCM,631,Civil
2019,KUCAT_2019_2793,KUCAT-PCB,590,Pharma
2019,KUCAT_2019_2794,KUCAT-PCM,758,Auto
2019,KUCAT_2019_2795,KUCAT-PCM,691,Civil
2019,KUCAT_2019_2796,KUCAT-PCB,614,Pharma
2019,KUCAT_2019_2797,KUCAT-PCM,896,CE
2019,KUCAT_2019_2798,KUCAT-PCM,592,Civil
2019,KUCAT_2019_2799,KUCAT-PCM,572,Civil
2019,KUCAT_2019_2800,KUCAT-PCM,491,CE
2019,KUCAT_2019_2801,KUCAT-PCM,491,Civil
2019,KUCAT_2019_2802,KUCAT-PCB,587,Bio
2019,KUCAT_2019_2803,KUCAT-PCM,0,Civil
2019,KUCAT_2019_2804,KUCAT-PCB,395,Pharma
2019,KUCAT_2019_2805,KUCAT-PCB,435,Pharma
2019,KUCAT_2019_2806,KUCAT-PCM,858,Civil
2019,KUCAT_2019_2807,KUCAT-PCM,668,Arch
2019,KUCAT_2019_2808,KUCAT-PCB,335,Pharma
2019,KUCAT_2019_2809,KUCAT-PCM,712,Auto
2019,KUCAT_2019_2810,KUCAT-PCM,593,CE
2019,KUCAT_2019_2811,KUCAT-PCM,319,CE
2019,KUCAT_2019_2812,KUCAT-PCM,582,CE
2019,KUCAT_2019_2813,KUCAT-PCM,464,Arch
2019,KUCAT_2019_2814,KUCAT-PCB,600,Pharma
2019,KUCAT_2019_2815,KUCAT-PCM,448,Civil
2019,KUCAT_2019_2816,KUCAT-PCM,687,CE
2019,KUCAT_2019_2817,KUCAT-PCB,828,Pharma
2019,KUCAT_2019_2818,KUCAT-PCB,707,Pharma
2019,KUCAT_2019_2819,KUCAT-PCM,778,CS
2019,KUCAT_2019_2820,KUCAT-PCM,803,Civil
2019,KUCAT_2019_2821,KUCAT-PCM,666,Hydro
2019,KUCAT_2019_2822,KUCAT-PCM,969,Civil
2019,KUCAT_2019_2823,KUCAT-PCM,571,CE
2019,KUCAT_2019_2824,KUCAT-PCM,944,CE
2019,KUCAT_2019_2825,KUCAT-PCM,499,Civil
2019,KUCAT_2019_2826,KUCAT-PCM,898,Civil
2019,KUCAT_2019_2827,KUCAT-PCM,510,Auto
2019,KUCAT_2019_2828,KUCAT-PCM,993,Auto
2019,KUCAT_2019_2829,KUCAT-PCB,869,Pharma
2019,KUCAT_2019_2830,KUCAT-PCM,489,CE
2019,KUCAT_2019_2831,KUCAT-PCM,438,Geo
2019,KUCAT_2019_2832,KUCAT-PCM,712,Civil
2019,KUCAT_2019_2833,KUCAT-PCM,613,CE
2019,KUCAT_2019_2834,KUCAT-PCM,993,CE
2019,KUCAT_2019_2835,KUCAT-PCM,893,Communication
2019,KUCAT_2019_2836,KUCAT-PCM,0,CE
2019,KUCAT_2019_2837,KUCAT-PCM,753,Auto
2019,KUCAT_2019_2838,KUCAT-PCM,420,Civil
2019,KUCAT_2019_28392(See endnotes),KUCAT-PCM,398,CE
2019,KUCAT_2019_2840,KUCAT-PCM,994,CS
2019,KUCAT_2019_2841,KUCAT-PCM,562,CE
2019,KUCAT_2019_2842,KUCAT-PCM,556,Civil
2019,KUCAT_2019_2843,KUCAT-PCM,843,CE
2019,KUCAT_2019_2844,KUCAT-PCB,605,Pharma
2019,KUCAT_2019_2845,KUCAT-PCM,551,Civil
2019,KUCAT_2019_2846,KUCAT-PCM,526,Civil
2019,KUCAT_2019_2847,KUCAT-PCM,720,Power
2019,KUCAT_2019_2848,KUCAT-PCM,442,Civil
2019,KUCAT_2019_2849,KUCAT-PCM,470,Civil
2019,KUCAT_2019_2850,KUCAT-PCM,484,Geo
2019,KUCAT_2019_2851,KUCAT-PCB,354,Pharma
2019,KUCAT_2019_2852,KUCAT-PCM,502,CS
2019,KUCAT_2019_2853,KUCAT-PCB,482,Pharma
2019,KUCAT_2019_2854,KUCAT-PCB,576,Pharma
2019,KUCAT_2019_2855,KUCAT-PCM,587,CS
2019,KUCAT_2019_2856,KUCAT-PCM,505,Arch
2019,KUCAT_2019_2857,KUCAT-PCM,508,CE
2019,KUCAT_2019_2858,KUCAT-PCM,683,Civil
2019,KUCAT_2019_2859,KUCAT-PCM,411,Civil
2019,KUCAT_2019_2816,KUCAT-PCM,687,CE
2019,KUCAT_2019_2817,KUCAT-PCB,828,Pharma
2019,KUCAT_2019_2818,KUCAT-PCB,707,Pharma
2019,KUCAT_2019_2819,KUCAT-PCM,778,CS
2019,KUCAT_2019_2820,KUCAT-PCM,803,Civil
2019,KUCAT_2019_2821,KUCAT-PCM,666,Hydro
2019,KUCAT_2019_2822,KUCAT-PCM,969,Civil
2019,KUCAT_2019_2823,KUCAT-PCM,571,CE
2019,KUCAT_2019_2824,KUCAT-PCM,944,CE
2019,KUCAT_2019_2825,KUCAT-PCM,499,Civil
2019,KUCAT_2019_2826,KUCAT-PCM,898,Civil
2019,KUCAT_2019_2827,KUCAT-PCM,510,Auto
2019,KUCAT_2019_2828,KUCAT-PCM,993,Auto
2019,KUCAT_2019_2829,KUCAT-PCB,869,Pharma
2019,KUCAT_2019_2830,KUCAT-PCM,489,CE
2019,KUCAT_2019_2831,KUCAT-PCM,438,Geo
2019,KUCAT_2019_2832,KUCAT-PCM,712,Civil
2019,KUCAT_2019_2833,KUCAT-PCM,613,CE
2019,KUCAT_2019_2834,KUCAT-PCM,993,CE
2019,KUCAT_2019_2835,KUCAT-PCM,893,Communication
2019,KUCAT_2019_2836,KUCAT-PCM,0,CE
2019,KUCAT_2019_2837,KUCAT-PCM,753,Auto
2019,KUCAT_2019_2838,KUCAT-PCM,420,Civil
2019,KUCAT_2019_28392(See endnotes),KUCAT-PCM,398,CE
2019,KUCAT_2019_2840,KUCAT-PCM,994,CS
2019,KUCAT_2019_2841,KUCAT-PCM,562,CE
2019,KUCAT_2019_2842,KUCAT-PCM,556,Civil
2019,KUCAT_2019_2843,KUCAT-PCM,843,CE
2019,KUCAT_2019_2844,KUCAT-PCB,605,Pharma
2019,KUCAT_2019_2845,KUCAT-PCM,551,Civil
2019,KUCAT_2019_2846,KUCAT-PCM,526,Civil
2019,KUCAT_2019_2847,KUCAT-PCM,720,Power
2019,KUCAT_2019_2848,KUCAT-PCM,442,Civil
2019,KUCAT_2019_2849,KUCAT-PCM,470,Civil
2019,KUCAT_2019_2850,KUCAT-PCM,484,Geo
2019,KUCAT_2019_2851,KUCAT-PCB,354,Pharma
2019,KUCAT_2019_2852,KUCAT-PCM,502,CS
2019,KUCAT_2019_2853,KUCAT-PCB,482,Pharma
2019,KUCAT_2019_2854,KUCAT-PCB,576,Pharma
2019,KUCAT_2019_2855,KUCAT-PCM,587,CS
2019,KUCAT_2019_2856,KUCAT-PCM,505,Arch
2019,KUCAT_2019_2857,KUCAT-PCM,508,CE
2019,KUCAT_2019_2858,KUCAT-PCM,683,Civil
2019,KUCAT_2019_2859,KUCAT-PCM,411,Civil
2019,KUCAT_2019_2860,KUCAT-PCM,578,Civil
2019,KUCAT_2019_2861,KUCAT-PCM,603,Geo
2019,KUCAT_2019_2862,KUCAT-PCB,0,Pharma
